text,label
辽宁省海城市发生级地震尚无人员伤亡的报告年月日据国家地震台网测定北京时间年月日时分在辽宁省海城市北纬度东经度发生级地震震源深度约公里震中距海城市区公里距鞍山市区公里距沈阳市区公里详细情况正在了解中据国家地震台网测定北京时间年月日时分在辽宁省海城市发生级地震据了解海城地区震感明显营口鞍山辽阳盘锦本溪丹东沈阳大连部分地区有震感震后辽宁省地震局立即派出现场工作队赶赴震区开展现场工作目前尚无人员伤亡和破坏情况的报告,地震
国家地震局启动一级预案救援队已集结年月日新华网北京月日电中国地震局新闻发言人张宏卫日下午通报针对四川汶川地震中国地震局已启动一级预案一支人的救援队已经集结据国家地震台网测定日时分四川省汶川县温江西北公里北纬度东经度发生级地震中国地震局新闻发言人张宏卫说此次地震强度大波及面广最新测得的震级为级宁夏青海甘肃河南山西陕西山东云南湖南湖北上海重庆等省市均有震感张宏卫说中国地震局已启动一级预案一支的救援队伍已经集结准备开往灾区投入救援地震造成的人员财产损失正在进一步统计中,地震
川西发生地震成都震感强烈年月日新华网成都月日电日时分川西汶川发生地震成都震感强烈记者看到成都市许多办公楼的饮水机倒塌文件柜电视机均剧烈摇晃有的倒地书籍文件撒满一地人们纷纷冲下办公大楼手机信号部分中断位于成都南二环外的火车南站立交桥下地下水管破裂巨大的水流将长寿路街道淹没目前还无抢救的车辆到位在新华社四川分社附近的嘉云台大楼出现一道明显的墙裂缝楼层外观局部出现变形地震发生后新华社记者已在第一时间赶往四川地震部门和震区将及时报道灾区情况,地震
智利地震后再发场余震次震级为级以上中新网月日电据美国国家地震勘探局网站消息智利日发生级强烈地震后余震不断继日上午点分发生级余震后又发生次余震其中次震级为级以上据悉智利北京时间日上午点分秒发生级地震此后又于北京时间点分秒发生级余震震源深度分别为公里和公里两次地震震中分别位于前一天地震影响最严重的伊基克市西南部公里和公里此后智利又于北京时间上午点分秒发生级地震震源深度公里震中距离伊基克市西南部公里随后北京时间点分秒和点分秒智利又再次发生和级地震震源深度分别为公里和公里震中分别位于伊基克市西北部公里和西南部公里处北京时间点分秒智利发生级地震震源深度公里震中位于伊基克市西北部海域公里处北京时间月日时分智利西部海岸发生级地震地震迄今造成人死亡智利总统巴切莱特日宣布该国北部受到级地震影响的地区为灾区,地震
受四川地震影响重庆震动强烈通信中断年月日人民网重庆月日电今日下午分左右重庆出现明显震动据中国国家地震台网测定北京时间年月日时分在四川汶川县北纬度东经度发生级地震位于重庆市渝中区上清寺牛角沱鑫隆达附近的建筑都出现了不同程度的震动震感明显正在上班的市民纷纷快速下楼撤离到地势空旷的地带市民惊魂未定通信信号陷入中断据悉与此同时重庆沙坪坝区高新区南岸区等地也都能感觉到震动,地震
四川攀枝花与凉山会理县交界发生级地震年月日新华网北京月日电据中国国家地震台网测定北京时间年月日时分在四川省攀枝花市仁和区凉山彝族自治州会理县交界处北纬度东经度发生级地震震中位于攀枝花市区东南约公里震源深度公里,地震
上海高层建筑普遍有震感但不会造成危害年月日新华网上海月日电上海市政府新闻办日时分发布消息称据上海市地震局刚刚提供的消息我国地震台网测定月日时分在四川汶川县发生强烈地震上海高层建筑普遍有感但不会对上海造成危害,地震
尼加拉瓜太平洋海域发生级地震新华网马那瓜月日电记者刘璇许雷尼加拉瓜地震监测局日宣布该国西南部太平洋海域当天发生级强烈地震目前人员伤亡和财产损失情况不详尼地震监测局数据显示地震发生在当地时间时分北京时间日凌晨时分震中位于尼加拉瓜奇南德加省西南部太平洋海域距首都马那瓜约公里震源深度公里马那瓜马萨亚莱昂等该国多个主要城市均有强烈震感本次地震及余震引发市民恐慌人们纷纷从房屋商场里逃向室外多个地区通讯线路出现中断地震发生后一小时尼总统府发言人穆里略宣布在该国太平洋沿岸启动海啸预警地震监测局专家称本次地震是太平洋板块和加勒比板块相互碰撞产生的尼加拉瓜位于中美洲中部西邻太平洋东濒加勒比海属于地震频发国家每年监测到大小地震数百次年马那瓜曾发生级地震致万余人伤亡市区的建筑被毁地表严重扭曲下沉,地震
四川成都余震已有四十四次市民均不愿回家年月日中新社成都五月十二日电记者从四川省地震局获悉成都市迄今发生余震四十四次最大震级五点零级市区主要街道没有看到房屋倒塌现象但市民均不愿回家四川省阿坝州汶川县境内发生七点八级地震震区因通讯中断仍然没有受灾情况消息绵阳市三台县因水塔倒塌一人死亡安县也有人员受伤成都移动已开展通讯维修工作有关详情正在进一步调查了解之中四川省省长蒋巨峰已召集省地震局省军区省武警总队等单位召开了紧急工作会议安排部署了抗震救灾相关工作并安排成都空军派遣直升机前往震区调查了解震情灾情省地震局于十二日十五时十五分召开了新闻发布会及时将此次地震的震情灾情向新闻媒体作了通报目前四川省地震局正抓紧组织震后趋势会商工作,地震
重庆市区有明显震感电线杆在摇晃年月日月日重庆市区也感受到明显地震记者在街头看到电线杆在摇晃南开中学附近楼房发生轻微摇晃千余市民走上街头在龙湖花园一带政府机关工作人员都走出来站在街边一些居民家里的家具倒下但路面交通正常,地震
青海发生级地震震区人口密度低尚无人员伤亡年月日新华社西宁月日电记者马勇侯德强据青海省地震台网测定月日时分青海省海西蒙古族藏族自治州大柴旦地区发生级地震西宁市格尔木市等地有震感格尔木市委有关负责人罗正刚告诉记者格尔木市区有明显震感市民纷纷跑出建筑物避险青海省地震局工作人员介绍此次震中坐标为北纬度东经度位于大柴旦东南方向震源深度约公里目前尚未接到人员伤亡和其他损失报告地震造成的损失正在调查中,地震
云南西双版纳发生级地震暂无人员伤亡年月日中新网昆明月日电余雪彬云南省西双版纳傣族自治州委宣传部证实日时分该州景洪市北纬度东经度发生级地震震源深度千米西双版纳州委宣传部副部长段金华说震中地点位于景洪市东北公里的普文镇震区震感强烈目前暂无人员伤亡和财产损失报告普文镇地处景洪市最北部距景洪公里距普洱公里距昆明市公里国道线昆曼国际大通道横穿坝子是内地进入西双版纳的第一门户重镇素有版纳北大门之称西双版纳位于地中海喜马拉雅地震带边陲以往发生地震震级一般不高于级,地震
受四川汶川强烈地震影响甘肃庆阳出现明显震感年月日记者从甘肃省地震局获悉受四川汶川强烈地震影响甘肃中东部地区普遍有感庆阳市宁县中村乡一位农民说震感很强烈放在院子里的一桶水受地面摇动影响桶水泼洒了一半群众纷纷离家在空旷处躲避西峰区也有强烈震感很多群众离家到大街上躲避甘肃省地震局正在抓紧了解与四川接壤的甘肃陇南等地的情况,地震
四川攀枝花级地震已造成人死亡人受伤中国网月日报道记者从中国地震局获悉截至月日时发生在四川攀枝花仁和区和凉山州会理县交界处的级地震已造成人死亡北京时间年月日时分在四川省攀枝花市仁和区与凉山彝族自治州会理县交界地区北纬度东经度发生里氏级地震四川省攀枝花市凉山州云南省楚雄州昆明市等地有强烈震感截至月日时地震已造成人死亡其中四川人云南人人失踪人受伤其中四川人云南人四川省凉山彝族自治州会理县死亡人失踪人攀枝花市死亡人东区人西区人仁和区人米易县人云南省楚雄彝族自治州元谋县和永仁县分别死亡人和人经初步调查地震主要造成四川省攀枝花市东区西区仁和区米易县盐边县和凉山彝族自治州会理县等个县区个乡镇云南省楚雄彝族自治州元谋县永仁县武定县等个县个乡镇受灾灾区总人口约万极灾区烈度达到度其中度面积约平方公里度区面积约平方公里度区面积约平方公里灾区总面积约平方公里另外楚雄州大姚县牟定县昆明市禄劝县和丽江市华坪县等地区遭受到一定破坏本文来源中国网作者陈维松,地震
